"","...1","Division","Season","Spectators","Date","Home","Away","HG","AG","HS","AS","HST","AST","HF","AF","HY","AY","HR","AR","AvgH","AvgD","AvgA","Avg.2.5","Avg.2.5.1","HP","AP","ProbH","ProbD","ProbA","HEP","AEP","goalsDiff","pointsDiff","expPointsDiff","shotsDiff","shotsTargetDiff","foulsDiff","yellowDiff","redDiff","Season_c"
"1819",1819,"S1",10,"No","13.06.2020","Celta","Villarreal",0,1,4,15,0,4,5,20,1,1,0,0,2.59,3.35,2.75,1.94,1.87,0,3,0.3683306,0.284769,0.3469004,1.389761,1.32547,-1,-3,0.06429043,-11,-4,-15,0,0,0
"1820",1820,"S1",10,"No","13.06.2020","Leganes","Valladolid",1,2,11,6,2,2,21,20,2,4,0,0,2.31,3.02,3.51,2.78,1.43,0,3,0.4127081,0.3156807,0.2716113,1.553805,1.130515,-1,-3,0.4232903,5,0,1,-2,0,0
"1821",1821,"S1",10,"No","13.06.2020","Mallorca","Barcelona",0,4,13,12,3,7,16,5,1,2,0,0,9.91,6,1.28,1.45,2.72,0,3,0.0962107,0.158908,0.7448813,0.4475401,2.393552,-4,-3,-1.946012,1,-4,11,-1,0,0
"1822",1822,"S1",10,"No","14.06.2020","Ath Bilbao","Ath Madrid",1,1,10,9,3,2,10,9,3,0,0,0,3.74,2.96,2.27,2.74,1.44,1,1,0.2556832,0.3230591,0.4212577,1.090109,1.586832,0,0,-0.4967237,1,1,1,3,0,0
"1823",1823,"S1",10,"No","14.06.2020","Real Madrid","Eibar",3,1,6,9,5,5,11,12,1,1,0,0,1.24,6.41,11.84,1.51,2.53,3,0,0.7703107,0.1490149,0.08067443,2.459947,0.3910382,2,3,2.068909,-3,0,-1,0,0,0
"1824",1824,"S1",10,"No","14.06.2020","Sociedad","Osasuna",1,1,9,8,4,1,5,12,1,3,0,0,1.69,3.89,5.01,1.78,2.03,1,1,0.5644065,0.2452049,0.1903886,1.938424,0.8163707,0,0,1.122054,1,3,-7,-2,0,0
"1825",1825,"S1",10,"No","15.06.2020","Levante","Sevilla",1,1,11,10,5,4,12,10,1,1,0,0,5.09,3.98,1.67,1.75,2.09,1,1,0.18773,0.2400869,0.5721831,0.8032769,1.956636,0,0,-1.153359,1,1,2,0,0,0
"1826",1826,"S1",10,"No","15.06.2020","Betis","Granada",2,2,18,8,6,5,13,18,2,4,0,0,1.94,3.48,4.11,2.04,1.79,1,1,0.4927345,0.2746853,0.2325803,1.752889,0.9724261,0,0,0.7804626,10,1,-5,-2,0,0
"1827",1827,"S1",10,"No","16.06.2020","Getafe","Espanol",0,0,21,5,4,3,15,9,3,2,0,1,2.01,3.14,4.32,2.64,1.47,1,1,0.474968,0.30404,0.220992,1.728944,0.9670161,0,0,0.7619278,16,1,6,1,-1,0
"1828",1828,"S1",10,"No","16.06.2020","Villarreal","Mallorca",1,0,10,15,4,5,16,10,3,4,0,0,1.52,4.45,6,1.67,2.2,3,0,0.6269961,0.2141649,0.158839,2.095153,0.6906819,1,3,1.404471,-5,-1,6,-1,0,0
"1829",1829,"S1",10,"No","16.06.2020","Barcelona","Leganes",2,0,10,6,5,2,16,16,5,3,0,0,1.16,8.06,17.42,1.47,2.64,3,0,0.8260976,0.1188925,0.05500994,2.597185,0.2839223,2,3,2.313263,4,3,0,2,0,0
"1830",1830,"S1",10,"No","17.06.2020","Eibar","Ath Bilbao",2,2,12,6,6,3,10,11,3,2,0,0,3.28,3.04,2.41,2.51,1.52,1,1,0.2907025,0.3136527,0.3956449,1.18576,1.500587,0,0,-0.3148272,6,3,-1,1,0,0
"1831",1831,"S1",10,"No","17.06.2020","Valladolid","Celta",0,0,6,11,1,4,18,15,3,3,0,0,2.95,2.96,2.68,2.66,1.46,1,1,0.3228548,0.321764,0.3553812,1.290328,1.387908,0,0,-0.09757924,-5,-3,3,0,0,0
"1832",1832,"S1",10,"No","17.06.2020","Osasuna","Ath Madrid",0,5,13,10,3,6,12,8,3,3,0,0,5.01,3.25,1.85,2.47,1.54,0,3,0.190489,0.2936461,0.5158648,0.8651132,1.841241,-5,-3,-0.9761275,3,-3,4,0,0,0
"1833",1833,"S1",10,"No","18.06.2020","Alaves","Sociedad",2,0,15,9,7,1,21,11,3,4,1,1,4.16,3.37,1.95,2.26,1.64,3,0,0.2289506,0.2826215,0.4884279,0.9694733,1.747905,2,3,-0.778432,6,6,10,-1,0,0
"1834",1834,"S1",10,"No","18.06.2020","Real Madrid","Valencia",3,0,19,4,14,2,12,11,0,2,0,1,1.38,5.09,7.71,1.51,2.51,3,0,0.6896037,0.1869653,0.123431,2.255776,0.5572583,3,3,1.698518,15,12,1,-2,-1,0
"1835",1835,"S1",10,"No","19.06.2020","Granada","Villarreal",0,1,14,5,4,1,17,15,0,3,0,0,3.12,3.19,2.43,2.26,1.65,0,3,0.3065597,0.2998327,0.3936076,1.219512,1.480655,-1,-3,-0.2611435,9,3,2,-3,0,0
"1836",1836,"S1",10,"No","19.06.2020","Mallorca","Leganes",1,1,7,16,3,4,15,11,3,6,0,0,2.77,2.93,2.9,2.62,1.48,1,1,0.3447604,0.3259339,0.3293057,1.360215,1.313851,0,0,0.04636433,-9,-1,4,-3,0,0
"1837",1837,"S1",10,"No","19.06.2020","Sevilla","Barcelona",0,0,8,10,4,4,17,8,3,2,0,0,3.4,3.57,2.13,1.72,2.14,1,1,0.2817993,0.2683803,0.4498204,1.113778,1.617842,0,0,-0.5040635,-2,0,9,1,0,0
"1838",1838,"S1",10,"No","20.06.2020","Espanol","Levante",1,3,10,14,3,8,11,10,2,0,0,0,1.99,3.51,3.85,2.08,1.76,0,3,0.4798845,0.2720713,0.2480442,1.711725,1.016204,-2,-3,0.6955209,-4,-5,1,2,0,0
"1839",1839,"S1",10,"No","20.06.2020","Ath Bilbao","Betis",1,0,12,9,3,5,16,11,4,0,0,0,2.14,3.29,3.61,2.21,1.67,3,0,0.4457811,0.2899609,0.264258,1.627304,1.082735,1,3,0.5445691,3,-2,5,4,0,0
"1840",1840,"S1",10,"No","20.06.2020","Getafe","Eibar",1,1,9,8,2,2,18,15,3,0,0,0,1.82,3.37,4.95,2.47,1.55,1,1,0.5241815,0.2830891,0.1927294,1.855634,0.8612772,0,0,0.9943564,1,0,3,3,0,0
"1841",1841,"S1",10,"No","20.06.2020","Ath Madrid","Valladolid",1,0,15,6,4,2,14,12,4,2,0,0,1.38,4.48,9.86,2.2,1.68,3,0,0.69061,0.2127326,0.09665739,2.284563,0.5027047,1,3,1.781858,9,2,2,2,0,0
"1842",1842,"S1",10,"No","21.06.2020","Celta","Alaves",6,0,15,4,10,2,14,10,1,1,0,1,1.94,3.25,4.48,2.62,1.49,3,0,0.4926208,0.2940567,0.2133224,1.771919,0.934024,6,3,0.8378953,11,8,4,0,-1,0
"1843",1843,"S1",10,"No","21.06.2020","Valencia","Osasuna",2,0,7,13,3,3,7,19,1,2,0,0,1.94,3.57,3.94,1.89,1.91,3,0,0.4912066,0.2669302,0.2418632,1.74055,0.9925197,2,3,0.7480304,-6,0,-12,-1,0,0
"1844",1844,"S1",10,"No","21.06.2020","Sociedad","Real Madrid",1,2,10,10,2,6,16,15,4,2,0,0,4.16,4.14,1.77,1.58,2.39,0,3,0.2296151,0.2307244,0.5396605,0.9195698,1.849706,-1,-3,-0.9301359,0,-4,1,2,0,0
"1845",1845,"S1",10,"No","22.06.2020","Villarreal","Sevilla",2,2,7,14,5,6,16,12,3,3,0,0,2.61,3.42,2.67,1.86,1.93,1,1,0.3648722,0.2784551,0.3566728,1.373072,1.348473,0,0,0.02459812,-7,-1,4,0,0,0
"1846",1846,"S1",10,"No","22.06.2020","Leganes","Granada",0,0,9,4,3,1,12,16,4,4,0,0,2.43,2.96,3.34,2.89,1.4,1,1,0.3923891,0.3221302,0.2854807,1.499297,1.178572,0,0,0.3207252,5,2,-4,0,0,0
"1847",1847,"S1",10,"No","23.06.2020","Levante","Ath Madrid",0,1,12,12,0,7,12,14,4,2,0,0,5.84,3.65,1.67,2.17,1.7,0,3,0.1640149,0.2624239,0.5735612,0.7544687,1.983107,-1,-3,-1.228639,0,-7,-2,2,0,0
"1848",1848,"S1",10,"No","23.06.2020","Valladolid","Getafe",1,1,6,15,2,1,12,19,5,2,0,0,3.39,2.81,2.53,3.16,1.35,1,1,0.2819819,0.3401846,0.3778335,1.18613,1.473685,0,0,-0.2875547,-9,1,-7,3,0,0
"1849",1849,"S1",10,"No","23.06.2020","Barcelona","Ath Bilbao",1,0,18,6,4,0,10,16,2,1,0,0,1.33,5.35,9.42,1.67,2.21,3,0,0.7195347,0.178875,0.1015904,2.337479,0.483646,1,3,1.853833,12,4,-6,1,0,0
"1850",1850,"S1",10,"No","24.06.2020","Alaves","Osasuna",0,1,5,7,0,1,12,14,2,3,0,0,2.63,3.07,2.91,2.4,1.57,0,3,0.3622588,0.310339,0.3274023,1.397115,1.292546,-1,-3,0.1045695,-2,-1,-2,-1,0,0
"1851",1851,"S1",10,"No","24.06.2020","Sociedad","Celta",0,1,13,4,6,1,18,15,4,2,0,0,2.07,3.23,3.92,2.08,1.74,0,3,0.4610572,0.2954763,0.2434665,1.678648,1.025876,-1,-3,0.6527724,9,5,3,2,0,0
"1852",1852,"S1",10,"No","24.06.2020","Real Madrid","Mallorca",2,0,14,11,6,4,18,12,4,1,0,0,1.15,8.33,17.41,1.38,2.98,3,0,0.8304895,0.1146534,0.05485714,2.606122,0.2792248,2,3,2.326897,3,2,6,3,0,0
"1853",1853,"S1",10,"No","25.06.2020","Eibar","Valencia",1,0,14,7,5,0,12,7,4,2,0,1,2.82,3.36,2.51,2.02,1.79,3,0,0.3375195,0.2832753,0.3792052,1.295834,1.420891,1,3,-0.125057,7,5,5,2,-1,0
"1854",1854,"S1",10,"No","25.06.2020","Betis","Espanol",1,0,13,9,6,2,18,18,4,4,0,0,2.2,3.36,3.34,2.05,1.77,3,0,0.4322559,0.2830247,0.2847194,1.579792,1.137183,1,3,0.4426093,4,4,0,0,0,0
"1855",1855,"S1",10,"No","26.06.2020","Sevilla","Valladolid",1,1,15,11,3,5,16,17,3,2,0,0,1.43,4.32,8.86,2.32,1.62,1,1,0.6700535,0.2218001,0.1081463,2.231961,0.5462391,0,0,1.685722,4,-2,-1,1,0,0
"1856",1856,"S1",10,"No","27.06.2020","Ath Bilbao","Mallorca",3,1,12,14,6,2,17,16,1,2,0,0,1.48,4.11,7.84,2.19,1.68,3,0,0.6456308,0.2324899,0.1218793,2.169382,0.5981278,2,3,1.571255,-2,4,1,-1,0,0
"1857",1857,"S1",10,"No","27.06.2020","Celta","Barcelona",2,2,10,18,6,2,19,10,3,4,0,0,5.17,4.05,1.64,1.81,2.01,1,1,0.1841966,0.2351349,0.5806685,0.7877247,1.97714,0,0,-1.189416,-8,4,9,-1,0,0
"1858",1858,"S1",10,"No","27.06.2020","Osasuna","Leganes",2,1,6,21,5,7,12,15,1,1,0,0,2.35,2.98,3.48,2.65,1.47,3,0,0.4058643,0.3200607,0.274075,1.537654,1.142286,1,3,0.3953678,-15,-2,-3,0,0,0
"1859",1859,"S1",10,"No","27.06.2020","Ath Madrid","Alaves",2,1,14,6,4,2,13,14,3,2,0,0,1.33,4.76,11.77,2.17,1.69,3,0,0.7181788,0.2006676,0.08115359,2.355204,0.4441284,1,3,1.911076,8,2,-1,1,0,0
"1860",1860,"S1",10,"No","28.06.2020","Levante","Betis",4,2,9,17,4,8,13,14,0,4,0,0,2.65,3.41,2.65,1.79,2.03,3,0,0.3600845,0.279831,0.3600845,1.360084,1.360084,2,3,0,-8,-4,-1,-4,0,0
"1861",1861,"S1",10,"No","28.06.2020","Villarreal","Valencia",2,0,17,4,4,0,9,18,0,2,0,0,2.2,3.54,3.21,1.84,1.97,3,0,0.4334958,0.2694042,0.2971,1.569892,1.160704,2,3,0.4091877,13,4,-9,-2,0,0
"1862",1862,"S1",10,"No","28.06.2020","Granada","Eibar",1,2,14,13,5,6,8,13,1,0,0,0,2.43,2.97,3.31,2.62,1.48,0,3,0.3918003,0.3205639,0.2876359,1.495965,1.183471,-1,-3,0.3124933,1,-1,-5,1,0,0
"1863",1863,"S1",10,"No","28.06.2020","Espanol","Real Madrid",0,1,8,14,5,6,18,12,1,1,0,0,7.04,4.79,1.43,1.68,2.19,0,3,0.1352666,0.1988053,0.6659281,0.6046052,2.19659,-1,-3,-1.591984,-6,-1,6,0,0,0
"1864",1864,"S1",10,"No","29.06.2020","Getafe","Sociedad",2,1,11,5,4,1,22,11,6,3,0,0,2.51,3.04,3.1,2.55,1.51,3,0,0.3794584,0.3133028,0.3072389,1.451678,1.235019,1,3,0.2166585,6,3,11,3,0,0
"1865",1865,"S1",10,"No","30.06.2020","Mallorca","Celta",5,1,9,12,7,8,16,12,3,2,0,0,3.22,3.13,2.41,2.42,1.57,3,0,0.2971898,0.3057351,0.3970751,1.197304,1.49696,4,3,-0.2996561,-3,-1,4,1,0,0
"1866",1866,"S1",10,"No","30.06.2020","Leganes","Sevilla",0,3,9,11,3,6,23,10,4,3,0,0,4.5,3.23,1.95,2.55,1.52,0,3,0.2127261,0.2963676,0.4909063,0.9345458,1.769087,-3,-3,-0.8345408,-2,-3,13,1,0,0
"1867",1867,"S1",10,"No","30.06.2020","Barcelona","Ath Madrid",2,2,12,10,5,3,11,15,3,5,0,0,1.84,3.62,4.45,2.02,1.8,1,1,0.5203535,0.2644891,0.2151574,1.82555,0.9099613,0,0,0.9155883,2,2,-4,-2,0,0
"1868",1868,"S1",10,"No","01.07.2020","Alaves","Granada",0,2,11,7,4,4,18,17,3,2,0,0,2.34,3.01,3.46,2.74,1.45,0,3,0.4075463,0.31683,0.2756238,1.539469,1.143701,-2,-3,0.3957675,4,0,1,1,0,0
"1869",1869,"S1",10,"No","01.07.2020","Valencia","Ath Bilbao",0,2,10,12,1,4,9,12,1,0,0,0,2.51,3.05,3.1,2.45,1.55,0,3,0.3798485,0.3125967,0.3075548,1.452142,1.235261,-2,-3,0.2168813,-2,-3,-3,1,0,0
"1870",1870,"S1",10,"No","01.07.2020","Betis","Villarreal",0,2,9,15,1,6,10,16,4,1,1,0,2.81,3.49,2.46,1.77,2.06,0,3,0.3392782,0.2731724,0.3875494,1.291007,1.435821,-2,-3,-0.1448139,-6,-5,-6,3,1,0
"1871",1871,"S1",10,"No","01.07.2020","Valladolid","Levante",0,0,15,8,4,3,10,12,2,1,0,0,2.4,3.23,3.1,2.23,1.66,1,1,0.3972624,0.2951795,0.307558,1.486967,1.217854,0,0,0.2691133,7,1,-2,1,0,0
"1872",1872,"S1",10,"No","02.07.2020","Eibar","Osasuna",0,2,11,9,4,6,8,12,1,1,0,0,2.38,3.19,3.17,2.28,1.63,0,3,0.4005014,0.2988067,0.3006919,1.500311,1.200882,-2,-3,0.2994285,2,-2,-4,0,0,0
"1873",1873,"S1",10,"No","02.07.2020","Sociedad","Espanol",2,1,12,4,4,3,11,15,2,1,0,0,1.9,3.42,4.36,2.19,1.68,3,0,0.5021756,0.2789864,0.218838,1.785513,0.9355004,1,3,0.8500128,8,1,-4,1,0,0
"1874",1874,"S1",10,"No","02.07.2020","Real Madrid","Getafe",1,0,8,10,4,3,15,22,5,5,0,0,1.38,4.83,8.76,1.81,2,3,0,0.6928814,0.1979661,0.1091525,2.27661,0.5254237,1,3,1.751186,-2,1,-7,0,0,0
"1875",1875,"S1",10,"No","03.07.2020","Ath Madrid","Mallorca",3,0,15,13,3,1,14,11,2,1,0,0,1.3,5.39,11.01,1.9,1.92,3,0,0.7356934,0.17744,0.08686662,2.38452,0.4380398,3,3,1.94648,2,2,3,1,0,0
"1876",1876,"S1",10,"No","04.07.2020","Celta","Betis",1,1,5,10,1,3,20,18,5,4,0,0,2.18,3.4,3.38,2.05,1.78,1,1,0.4374172,0.2804616,0.2821212,1.592713,1.126825,0,0,0.4658882,-5,-2,2,1,0,0
"1877",1877,"S1",10,"No","04.07.2020","Valladolid","Alaves",1,0,5,7,3,0,13,17,0,0,0,0,2.6,2.78,3.28,2.89,1.4,3,0,0.3665777,0.3428424,0.2905799,1.442575,1.214582,1,3,0.2279934,-2,3,-4,0,0,0
"1878",1878,"S1",10,"No","04.07.2020","Granada","Valencia",2,2,17,4,4,3,18,14,2,2,0,0,2.89,3.22,2.55,2.24,1.65,1,1,0.3299406,0.2961268,0.3739326,1.285948,1.417925,0,0,-0.1319762,13,1,4,0,0,0
"1879",1879,"S1",10,"No","05.07.2020","Ath Bilbao","Real Madrid",0,1,7,10,1,4,13,8,4,3,0,0,5.12,3.74,1.71,1.98,1.84,0,3,0.1864581,0.2552581,0.5582838,0.8146323,1.93011,-1,-3,-1.115477,-3,-3,5,1,0,0
"1880",1880,"S1",10,"No","05.07.2020","Espanol","Leganes",0,1,7,4,2,2,14,22,4,3,1,0,2.66,2.98,2.97,2.61,1.48,0,3,0.3586491,0.3201365,0.3212144,1.396084,1.28378,-1,-3,0.1123043,3,0,-8,1,1,0
"1881",1881,"S1",10,"No","05.07.2020","Osasuna","Getafe",0,0,6,6,2,1,17,18,5,4,0,0,3.06,2.98,2.58,2.73,1.44,1,1,0.3112461,0.3196017,0.3691523,1.25334,1.427059,0,0,-0.1737187,0,1,-1,1,0,0
"1882",1882,"S1",10,"No","05.07.2020","Villarreal","Barcelona",1,4,11,18,4,12,11,11,1,0,0,0,4.31,3.98,1.77,1.57,2.4,0,3,0.2213397,0.239692,0.5389684,0.903711,1.856597,-3,-3,-0.9528861,-7,-8,0,1,0,0
"1883",1883,"S1",10,"No","06.07.2020","Levante","Sociedad",1,1,9,8,4,3,17,12,3,2,0,0,2.94,3.42,2.4,1.85,1.96,1,1,0.324186,0.2786862,0.3971278,1.251244,1.47007,0,0,-0.2188255,1,1,5,1,0,0
"1884",1884,"S1",10,"No","06.07.2020","Sevilla","Eibar",1,0,8,19,3,3,11,16,2,1,0,0,1.46,4.36,7.41,1.97,1.84,3,0,0.6527869,0.2185938,0.1286193,2.176955,0.6044516,1,3,1.572503,-11,0,-5,1,0,0
"1885",1885,"S1",10,"No","07.07.2020","Valencia","Valladolid",2,1,10,11,4,5,9,5,3,0,0,0,2.03,3.18,4.18,2.51,1.53,3,0,0.4708074,0.3005469,0.2286457,1.712969,0.986484,1,3,0.7264851,-1,-1,4,3,0,0
"1886",1886,"S1",10,"No","07.07.2020","Celta","Ath Madrid",1,1,9,10,4,2,14,13,3,3,0,0,4.41,3.16,1.99,2.62,1.49,1,1,0.2168421,0.3026183,0.4805396,0.9531447,1.744237,0,0,-0.7910924,-1,2,1,0,0,0
"1887",1887,"S1",10,"No","08.07.2020","Betis","Osasuna",3,0,14,8,8,2,9,17,1,5,0,0,2.1,3.43,3.53,1.94,1.87,3,0,0.4530738,0.2773921,0.269534,1.636614,1.085994,3,3,0.5506195,6,6,-8,-4,0,0
"1888",1888,"S1",10,"No","08.07.2020","Getafe","Villarreal",1,3,5,6,2,3,19,10,4,1,0,1,2.61,3.08,2.91,2.46,1.55,0,3,0.3643903,0.3087853,0.3268243,1.401956,1.289258,-2,-3,0.112698,-1,-1,9,3,-1,0
"1889",1889,"S1",10,"No","08.07.2020","Barcelona","Espanol",1,0,9,11,2,2,8,12,0,2,1,1,1.14,8.41,20.7,1.46,2.7,3,0,0.8398947,0.1138502,0.04625507,2.633534,0.2526154,1,3,2.380919,-2,0,-4,-2,0,0
"1890",1890,"S1",10,"No","09.07.2020","Eibar","Leganes",0,0,4,10,1,1,21,13,3,3,0,0,2.5,3.05,3.1,2.49,1.53,1,1,0.3807894,0.3121224,0.3070882,1.454491,1.233387,0,0,0.2211035,-6,0,8,0,0,0
"1891",1891,"S1",10,"No","09.07.2020","Mallorca","Levante",2,0,15,14,5,2,11,20,3,1,0,0,2.09,3.66,3.37,1.82,1.99,3,0,0.4563675,0.2606033,0.2830291,1.629706,1.109691,2,3,0.5200152,1,3,-9,2,0,0
"1892",1892,"S1",10,"No","09.07.2020","Ath Bilbao","Sevilla",1,2,13,20,4,7,18,9,3,2,0,0,3.05,3.02,2.55,2.55,1.5,0,3,0.311914,0.3150125,0.3730736,1.250754,1.434233,-1,-3,-0.1834788,-7,-3,9,1,0,0
"1893",1893,"S1",10,"No","10.07.2020","Sociedad","Granada",2,3,19,4,5,3,12,13,2,3,0,0,1.74,3.7,4.88,1.95,1.86,0,3,0.547397,0.2574245,0.1951784,1.899616,0.8429599,-1,-3,1.056656,15,2,-1,-1,0,0
"1894",1894,"S1",10,"No","10.07.2020","Real Madrid","Alaves",2,0,18,10,8,4,5,17,0,1,0,0,1.22,6.33,13.66,1.62,2.29,3,0,0.7800039,0.1503325,0.0696636,2.490344,0.3593233,2,3,2.131021,8,4,-12,-1,0,0
"1895",1895,"S1",10,"No","11.07.2020","Osasuna","Celta",2,1,15,12,5,3,10,11,2,2,0,0,3.1,3.11,2.46,2.35,1.6,3,0,0.307036,0.3060487,0.3869153,1.227157,1.466795,1,3,-0.2396378,3,2,-1,0,0,0
"1896",1896,"S1",10,"No","11.07.2020","Valladolid","Barcelona",0,1,13,9,4,6,15,13,2,2,0,0,9.63,4.99,1.34,1.73,2.12,0,3,0.09884913,0.190765,0.7103859,0.4873123,2.321923,-1,-3,-1.83461,4,-2,2,0,0,0
"1897",1897,"S1",10,"No","11.07.2020","Ath Madrid","Betis",1,0,9,21,4,3,10,10,1,3,1,0,1.49,4.18,7.41,1.99,1.82,3,0,0.6420385,0.2288606,0.1291009,2.154976,0.6161632,1,3,1.538813,-12,1,0,-2,1,0
"1898",1898,"S1",10,"No","12.07.2020","Espanol","Eibar",0,2,14,11,3,6,13,14,2,2,0,0,3.39,3.24,2.25,2.43,1.56,0,3,0.2814552,0.2944856,0.4240592,1.138851,1.566663,-2,-3,-0.4278119,3,-3,-1,0,0,0
"1899",1899,"S1",10,"No","12.07.2020","Levante","Ath Bilbao",1,2,5,12,1,5,10,15,0,1,0,0,3.55,3.28,2.16,2.16,1.69,0,3,0.2683962,0.2904898,0.4411141,1.095678,1.613832,-1,-3,-0.5181537,-7,-4,-5,-1,0,0
"1900",1900,"S1",10,"No","12.07.2020","Leganes","Valencia",1,0,10,16,1,5,21,9,4,1,1,0,3.37,3.13,2.3,2.45,1.55,3,0,0.2823348,0.3039834,0.4136818,1.150988,1.545029,1,3,-0.3940411,-6,-4,12,3,1,0
"1901",1901,"S1",10,"No","12.07.2020","Sevilla","Mallorca",2,0,14,14,5,5,14,7,3,2,0,0,1.4,4.81,7.83,1.69,2.18,3,0,0.680337,0.1980191,0.1216439,2.23903,0.5629508,2,3,1.676079,0,0,7,1,0,0
"1902",1902,"S1",10,"No","13.07.2020","Alaves","Getafe",0,0,3,14,1,4,26,15,4,2,0,0,3.66,2.91,2.32,2.95,1.39,1,1,0.2607346,0.3279342,0.4113312,1.110138,1.561928,0,0,-0.4517901,-11,-3,11,2,0,0
"1903",1903,"S1",10,"No","13.07.2020","Villarreal","Sociedad",1,2,9,11,3,6,12,11,2,2,0,0,2.28,3.5,3.07,1.78,2.04,0,3,0.4176936,0.2720975,0.3102089,1.525178,1.202724,-1,-3,0.322454,-2,-3,1,0,0,0
"1904",1904,"S1",10,"No","13.07.2020","Granada","Real Madrid",1,2,13,11,4,5,18,18,2,2,0,0,7.12,4.51,1.45,1.73,2.11,0,3,0.1335281,0.2108027,0.6556692,0.6113871,2.17781,-1,-3,-1.566423,2,-1,0,0,0,0
"1905",1905,"S1",10,"No","16.07.2020","Eibar","Valladolid",3,1,13,17,7,8,19,13,4,0,0,0,2.19,3.12,3.67,2.44,1.55,3,0,0.4350373,0.3053627,0.2595999,1.610475,1.084163,2,3,0.5263122,-4,-1,6,4,0,0
"1906",1906,"S1",10,"No","16.07.2020","Ath Bilbao","Leganes",0,2,10,16,3,4,11,11,2,3,1,0,1.81,3.41,4.91,2.56,1.49,0,3,0.5264745,0.2794483,0.1940772,1.858872,0.8616798,-2,-3,0.997192,-6,-1,0,-1,1,0
"1907",1907,"S1",10,"No","16.07.2020","Barcelona","Osasuna",1,2,19,9,3,5,7,14,4,1,0,1,1.15,8,17.44,1.44,2.76,0,3,0.8266578,0.1188321,0.05451012,2.598806,0.2823624,-1,-3,2.316443,10,-2,-7,3,-1,0
"1908",1908,"S1",10,"No","16.07.2020","Betis","Alaves",1,2,14,9,7,5,14,18,6,4,1,1,2.35,3.25,3.16,2.17,1.69,0,3,0.4053921,0.2931297,0.3014783,1.509306,1.197564,-1,-3,0.3117414,5,2,-4,2,0,0
"1909",1909,"S1",10,"No","16.07.2020","Celta","Levante",2,3,16,8,6,4,11,15,3,0,1,1,1.61,4.23,5.16,1.72,2.13,0,3,0.5907965,0.2248658,0.1843377,1.997255,0.7778788,-1,-3,1.219377,8,2,-4,3,0,0
"1910",1910,"S1",10,"No","16.07.2020","Getafe","Ath Madrid",0,2,15,11,6,3,14,11,1,2,1,0,3.56,2.95,2.33,2.87,1.4,0,3,0.2677608,0.3231283,0.4091109,1.126411,1.550461,-2,-3,-0.4240504,4,3,3,-1,1,0
"1911",1911,"S1",10,"No","16.07.2020","Mallorca","Granada",1,2,18,14,5,6,14,18,7,5,2,0,2.06,3.47,3.63,2.05,1.78,0,3,0.462716,0.2746959,0.2625881,1.662844,1.06246,-1,-3,0.6003835,4,-1,-4,2,2,0
"1912",1912,"S1",10,"No","16.07.2020","Real Madrid","Villarreal",2,1,12,8,7,4,13,13,3,2,0,0,1.45,4.79,6.61,1.56,2.4,3,0,0.6569963,0.198882,0.1441217,2.169871,0.6312472,1,3,1.538624,4,3,0,1,0,0
"1913",1913,"S1",10,"No","16.07.2020","Sociedad","Sevilla",0,0,11,8,4,3,16,13,1,2,0,0,2.41,3.42,2.91,1.92,1.89,1,1,0.3948111,0.2782148,0.3269741,1.462648,1.259137,0,0,0.2035109,3,1,3,-1,0,0
"1914",1914,"S1",10,"No","16.07.2020","Valencia","Espanol",1,0,9,18,3,6,9,18,2,4,1,0,1.54,4.21,6.22,1.9,1.9,3,0,0.6198152,0.2267257,0.1534591,2.086171,0.6871029,1,3,1.399068,-9,-3,-9,-2,1,0
"1915",1915,"S1",10,"No","19.07.2020","Alaves","Barcelona",0,5,8,16,0,8,17,15,0,0,0,0,5.44,4.3,1.57,1.69,2.14,0,3,0.1745175,0.2207849,0.6046976,0.7443374,2.034878,-5,-3,-1.29054,-8,-8,2,0,0,0
"1916",1916,"S1",10,"No","19.07.2020","Valladolid","Betis",2,0,13,10,4,3,17,10,2,2,0,0,2.62,3.27,2.73,2.08,1.75,3,0,0.3621968,0.2902005,0.3476028,1.376791,1.333009,2,3,0.04378203,3,1,7,0,0,0
"1917",1917,"S1",10,"No","19.07.2020","Villarreal","Eibar",4,0,12,11,5,3,4,9,0,0,0,0,1.51,4.4,6,1.67,2.18,3,0,0.6270188,0.2151815,0.1577997,2.096238,0.6885807,4,3,1.407657,1,2,-5,0,0,0
"1918",1918,"S1",10,"No","19.07.2020","Ath Madrid","Sociedad",1,1,6,10,3,4,16,9,1,2,0,0,1.99,3.27,4.1,2.37,1.58,1,1,0.4775712,0.290632,0.2317968,1.723346,0.9860223,0,0,0.7373234,-4,-1,7,-1,0,0
"1919",1919,"S1",10,"No","19.07.2020","Espanol","Celta",0,0,8,9,1,3,10,11,2,3,0,0,5.6,3.74,1.65,2.12,1.71,1,1,0.1697428,0.2541604,0.5760968,0.7633888,1.982451,0,0,-1.219062,-1,-2,-1,-1,0,0
"1920",1920,"S1",10,"No","19.07.2020","Granada","Ath Bilbao",4,0,11,11,6,3,10,11,1,2,0,0,2.03,3.47,3.7,2.16,1.69,3,0,0.4686776,0.2741831,0.2571393,1.680216,1.045601,4,3,0.6346148,0,3,-1,-1,0,0
