"","Division","Season","Capacity","Spectators","Covid","Occupancy","Date","Home","Away","HG","AG","HS","AS","HST","AST","HF","AF","HY","AY","HR","AR","AvgH","AvgD","AvgA","Avg.2.5","Avg.2.5.1","HP","AP","ProbH","ProbD","ProbA","HEP","AEP","goalsDiff","shotsDiff","shotsTargetDiff","pointsDiff","expPointsDiff","foulsDiff","yellowDiff","redDiff","Season_c"
"77","E0",12,17250,16940,"No",0.982028985507246,"16/10/2021","Brentford","Chelsea",0,1,17,5,7,1,13,8,1,1,0,0,6.37,3.84,1.6,2.04,1.81,0,3,0.150600047062515,0.249823515569849,0.599576437367637,0.701623656757393,2.04855282767276,-1,12,6,-3,-1.34692917091537,5,0,0,0
"78","E0",12,39571,39132,"No",0.988906017032675,"17/10/2021","Everton","West Ham",0,1,15,16,2,4,3,3,0,2,0,0,2.52,3.35,2.89,1.89,1.96,0,3,0.381066900729347,0.286653310399389,0.332279788871264,1.42985401258743,1.28349267701318,-1,-1,-2,-3,0.146361335574247,0,-2,0,0
"79","E0",12,52338,52214,"No",0.99763078451603,"17/10/2021","Newcastle","Tottenham",2,3,7,14,1,4,13,4,4,1,1,0,3.51,3.58,2.09,1.79,2.07,0,3,0.273233542336921,0.26789098703983,0.458875470623249,1.08759161405059,1.64451739890958,-1,-7,-3,-3,-0.556925784858986,9,3,1,0
"80","E0",12,60704,59475,"No",0.979754217185029,"18/10/2021","Arsenal","Crystal Palace",2,2,17,9,6,6,7,4,1,1,0,0,1.65,3.87,5.65,1.93,1.91,1,1,0.581939398778394,0.248113697153579,0.169946904068027,1.99393189348876,0.757954409357659,0,8,0,0,1.2359774841311,3,0,0,0
"81","E0",12,60704,59496,"No",0.980100158144439,"22/10/2021","Arsenal","Aston Villa",3,1,22,10,9,4,17,10,2,5,0,0,1.91,3.73,4.05,1.78,2.08,3,0,0.504116290633145,0.258139977241101,0.237743732125755,1.77048884914053,0.971371173618365,2,12,5,3,0.79911767552217,7,-3,0,0
"82","E0",12,40853,40113,"No",0.981886275181749,"23/10/2021","Chelsea","Norwich",7,0,23,3,13,1,14,16,0,2,0,1,1.19,7.07,17.21,1.66,2.27,3,0,0.80810518045347,0.136017703640683,0.0558771159058471,2.56033324500109,0.303649051358224,7,20,12,3,2.25668419364287,-2,-2,-1,0
"83","E0",12,26047,24609,"No",0.944792106576573,"23/10/2021","Crystal Palace","Newcastle",1,1,15,6,3,2,13,9,3,4,0,0,1.97,3.61,3.88,1.95,1.89,1,1,0.486988085014655,0.265752500686668,0.247259414298678,1.72671675573063,1.0075307435827,0,9,1,0,0.719186012147931,4,-1,0,0
"84","E0",12,39571,38834,"No",0.981375249551439,"23/10/2021","Everton","Watford",2,5,15,20,4,8,9,13,4,3,0,0,1.67,3.86,5.49,2.01,1.84,0,3,0.57576095136921,0.24909864994471,0.17514039868608,1.97638150405234,0.774519846002951,-3,-5,-4,-3,1.20186165804939,-4,1,0,0
"85","E0",12,37890,36475,"No",0.962655054103985,"23/10/2021","Leeds","Wolves",1,1,18,8,4,4,15,14,2,3,0,0,2.57,3.37,2.79,1.9,1.95,1,1,0.37261180573444,0.284157964610538,0.343230229655022,1.40199338181386,1.3138486535756,0,10,0,0,0.0881447282382544,1,-1,0,0
"86","E0",12,32384,29145,"No",0.899981472332016,"23/10/2021","Southampton","Burnley",2,2,16,9,4,5,10,11,1,3,0,0,2,3.54,3.87,2.01,1.84,1,1,0.480361012349315,0.27139040245724,0.248248585193445,1.71247343950519,1.01613615803757,0,7,-1,0,0.696337281467612,-1,-2,0,0
"87","E0",12,31800,31215,"No",0.981603773584906,"23/10/2021","Brighton","Man City",1,4,10,23,5,14,10,6,2,3,0,0,7.71,4.77,1.42,1.83,2.02,0,3,0.124286445632249,0.200890669984201,0.67482288438355,0.573750006880949,2.22535932313485,-3,-13,-9,-3,-1.6516093162539,4,-1,0,0
"88","E0",12,17250,16814,"No",0.974724637681159,"24/10/2021","Brentford","Leicester",1,2,15,10,5,6,13,7,1,1,0,0,2.63,3.39,2.72,1.9,1.94,0,3,0.364601168045994,0.282861673144827,0.352537158809178,1.37666517728281,1.34047314957236,-1,5,-1,-3,0.0361920277104479,6,0,0,0
"89","E0",12,60000,59924,"No",0.998733333333333,"24/10/2021","West Ham","Tottenham",1,0,13,7,4,4,11,4,2,1,0,0,2.35,3.49,3.01,1.78,2.08,3,0,0.407484125229345,0.274380428163026,0.318135446607628,1.49683280385106,1.22878676798591,1,6,0,3,0.268046035865151,7,1,0,0
"90","E0",12,74879,73088,"No",0.976081411343634,"24/10/2021","Man United","Liverpool",0,5,12,19,4,8,10,8,6,0,1,0,3.06,3.66,2.27,1.59,2.42,0,3,0.31406214561125,0.262576547970061,0.423361306418689,1.20476298480381,1.53266046722613,-5,-7,-4,-3,-0.327897482422318,2,6,1,0
"91","E0",12,32273,32209,"No",0.998016918166889,"30/10/2021","Leicester","Arsenal",0,2,16,9,8,5,8,11,2,0,0,0,2.47,3.47,2.87,1.81,2.05,0,3,0.388735572062595,0.276708029681444,0.334556398255961,1.44291474586923,1.28037722444933,-2,7,3,-3,0.1625375214199,-3,2,0,0
"92","E0",12,21994,18821,"No",0.855733381831409,"30/10/2021","Burnley","Brentford",3,1,15,12,6,5,7,10,1,1,0,0,2.66,3.24,2.78,2.17,1.71,3,0,0.359994244696328,0.295550830522294,0.344454924781378,1.37553356461128,1.32891560486643,2,3,1,3,0.0466179597448479,-3,0,0,0
"93","E0",12,54074,53197,"No",0.983781484632171,"30/10/2021","Liverpool","Brighton",2,2,14,9,3,6,8,5,2,2,0,0,1.24,6.49,12.11,1.52,2.57,1,1,0.773121419978182,0.147715032476571,0.0791635475452474,2.46707929241112,0.385205675112313,0,5,-3,0,2.0818736172988,3,0,0,0
"94","E0",12,55017,53014,"No",0.963593071232528,"30/10/2021","Man City","Crystal Palace",0,2,14,8,3,3,11,11,2,3,1,0,1.16,8.13,18.61,1.44,2.8,0,3,0.829866217048592,0.118406495913452,0.0517272870379563,2.60800514705923,0.273588357027321,-2,6,0,-3,2.33441679003191,0,-1,1,0
"95","E0",12,52338,52208,"No",0.997516145057129,"30/10/2021","Newcastle","Chelsea",0,3,6,19,1,6,14,12,3,2,0,0,8.63,4.91,1.38,1.74,2.12,0,3,0.110972264303905,0.195049010375296,0.693978725320799,0.527965803287012,2.27698518633769,-3,-13,-5,-3,-1.74901938305068,2,1,0,0
"96","E0",12,21577,20869,"No",0.967187282754785,"30/10/2021","Watford","Southampton",0,1,10,12,4,1,16,6,2,2,0,0,3.12,3.37,2.35,1.89,1.95,0,3,0.307363608490291,0.284562153854513,0.408074237655195,1.20665297932539,1.5087848668201,-1,-2,3,-3,-0.302131887494712,10,0,0,0
"97","E0",12,62062,60356,"No",0.972511359608134,"30/10/2021","Tottenham","Man United",0,3,9,10,0,4,12,14,2,3,0,0,2.93,3.57,2.37,1.76,2.1,0,3,0.327116461950659,0.268473734878272,0.404409803171068,1.24982312073025,1.48170314439148,-3,-1,-4,-3,-0.231880023661227,-2,-1,0,0
"98","E0",12,27244,26913,"No",0.987850535897812,"31/10/2021","Norwich","Leeds",1,2,14,13,3,6,14,23,1,4,0,0,3.44,3.6,2.11,1.76,2.09,0,3,0.278871005639098,0.266476738721805,0.454652255639098,1.1030897556391,1.6304335056391,-1,1,-3,-3,-0.52734375,-9,-3,0,0
"99","E0",12,42682,41874,"No",0.981069303219156,"31/10/2021","Aston Villa","West Ham",1,4,9,21,3,9,7,13,1,2,1,0,2.83,3.5,2.48,1.81,2.03,0,3,0.339017474241702,0.274119843458291,0.386862682300007,1.2911722661834,1.43470789035831,-3,-12,-6,-3,-0.143535624174914,-6,-1,1,0
"100","E0",12,32050,30617,"No",0.955288611544462,"01/11/2021","Wolves","Everton",2,1,10,14,4,5,10,8,1,1,0,0,2.24,3.28,3.39,2.27,1.65,3,0,0.426676899462778,0.291389102072141,0.281933998465081,1.57141980046048,1.13719109746738,1,-4,-1,3,0.434228702993093,2,0,0,0
"101","E0",12,32384,30178,"No",0.931879940711462,"05/11/2021","Southampton","Aston Villa",1,0,9,14,3,3,12,12,2,2,0,0,2.02,3.66,3.68,1.72,2.18,3,0,0.47600333620775,0.262712223808649,0.261284439983602,1.6907222324319,1.04656554375945,1,-5,0,3,0.644156688672444,0,0,0,0
"102","E0",12,74879,73086,"No",0.976054701585224,"06/11/2021","Man United","Man City",0,2,5,16,1,5,9,12,1,2,0,0,4.69,4.09,1.72,1.62,2.35,0,3,0.205193721797822,0.23529549027672,0.559510787925457,0.850876655670187,1.91382785405309,-2,-11,-4,-3,-1.0629511983829,-3,-1,0,0
"103","E0",12,17250,16837,"No",0.976057971014493,"06/11/2021","Brentford","Norwich",1,2,19,9,7,5,12,13,2,3,0,0,1.63,3.92,5.8,2.03,1.82,0,3,0.589327001835167,0.245051789028398,0.165621209136435,2.0130327945339,0.741915416437703,-1,10,2,-3,1.2711173780962,-1,-1,0,0
"104","E0",12,40853,39798,"No",0.974175703130737,"06/11/2021","Chelsea","Burnley",1,1,25,5,4,2,6,9,1,4,0,0,1.26,5.94,12.51,1.7,2.2,1,1,0.761707074061774,0.161574227831285,0.0767186981069412,2.44669545001661,0.391730322152109,0,20,2,0,2.0549651278645,-3,-3,0,0
"105","E0",12,26047,24390,"No",0.936384228510001,"06/11/2021","Crystal Palace","Wolves",2,0,13,4,6,2,14,13,2,1,0,0,2.5,3.15,3.08,2.37,1.61,3,0,0.383827194682913,0.304624757684852,0.311548047632235,1.45610634173359,1.23926890058156,2,9,4,3,0.216837441152035,1,1,0,0
"106","E0",12,31800,31267,"No",0.983238993710692,"06/11/2021","Brighton","Newcastle",1,1,14,6,5,1,16,10,3,4,1,0,1.62,3.99,5.76,1.95,1.9,1,1,0.592675114886506,0.240635009051664,0.16668987606183,2.01866035371118,0.740704637237154,0,8,4,0,1.27795571647403,6,-1,1,0
"107","E0",12,60704,59833,"No",0.985651686874012,"07/11/2021","Arsenal","Watford",1,0,14,7,6,1,6,19,4,2,0,1,1.39,4.9,8.25,1.6,2.38,3,0,0.688630149820709,0.19534610372465,0.116023746454641,2.26123655318678,0.543417343088572,1,7,5,3,1.71781921009821,-13,2,-1,0
"108","E0",12,39571,39059,"No",0.987061231710091,"07/11/2021","Everton","Tottenham",0,0,12,8,2,0,13,17,2,4,1,0,3.06,3.28,2.42,2.02,1.82,1,1,0.312755126164321,0.291777648189885,0.395467225645794,1.23004302668285,1.47817932512727,0,4,2,0,-0.24813629844442,-4,-2,1,0
"109","E0",12,37890,36478,"No",0.962734230667722,"07/11/2021","Leeds","Leicester",1,1,18,9,5,3,12,5,1,1,0,0,2.76,3.56,2.5,1.66,2.25,1,1,0.347308941058941,0.269261988011988,0.383429070929071,1.31118881118881,1.4195492007992,0,9,2,0,-0.108360389610389,7,0,0,0
"110","E0",12,60000,59909,"No",0.998483333333333,"07/11/2021","West Ham","Liverpool",3,2,7,16,3,5,11,6,1,1,0,0,4.59,4.11,1.72,1.49,2.63,3,0,0.208969254099306,0.233374422461268,0.557656323439426,0.860282184759185,1.90634339277955,1,-9,-2,3,-1.04606120802036,5,0,0,0
"111","E0",12,32273,32192,"No",0.997490162054969,"20/11/2021","Leicester","Chelsea",0,3,4,16,3,7,15,8,3,1,0,0,4.74,3.72,1.78,2,1.84,0,3,0.202547443379951,0.258084645597034,0.539367911023015,0.865726975736887,1.87618837866608,-3,-12,-4,-3,-1.01046140292919,7,2,0,0
"112","E0",12,42682,41925,"No",0.982264186308046,"20/11/2021","Aston Villa","Brighton",2,0,9,6,5,2,7,13,3,3,0,0,2.43,3.31,3.04,2.08,1.77,3,0,0.394713822279929,0.289774800042365,0.315511377677706,1.47391626688215,1.23630893307548,2,3,3,3,0.237607333806668,-6,0,0,0
"113","E0",12,21994,18028,"No",0.819678094025643,"20/11/2021","Burnley","Crystal Palace",3,3,15,18,9,8,14,15,2,3,0,0,2.77,3.23,2.7,2.18,1.7,1,1,0.346799432141281,0.297410039328591,0.355790528530129,1.33780833575243,1.36478162491898,0,-3,1,0,-0.026973289166544,-1,-1,0,0
"114","E0",12,52338,52131,"No",0.996044938667889,"20/11/2021","Newcastle","Brentford",3,3,23,10,9,4,13,11,2,2,0,0,2.64,3.37,2.72,1.97,1.87,1,1,0.363112026620187,0.284455712248455,0.352432261131358,1.37379179210902,1.34175249564253,0,13,5,0,0.0320392964664871,2,0,0,0
"115","E0",12,27244,26885,"No",0.986822786668624,"20/11/2021","Norwich","Southampton",2,1,8,17,4,5,8,9,3,2,0,0,3.63,3.46,2.1,1.99,1.85,3,0,0.264711025618606,0.277717058669231,0.457571915712162,1.07185013552505,1.65043280580572,1,-9,-1,3,-0.578582670280668,-1,1,0,0
"116","E0",12,21577,21087,"No",0.977290633544978,"20/11/2021","Watford","Man United",4,1,20,9,7,3,7,5,2,1,0,1,6.22,4.65,1.5,1.65,2.27,3,0,0.154218625630141,0.20628814009021,0.63949323427965,0.668944016980632,2.12476784292916,3,11,4,3,-1.45582382594853,2,1,-1,0
"117","E0",12,32050,30667,"No",0.956848673946958,"20/11/2021","Wolves","West Ham",1,0,15,8,5,3,6,9,1,1,0,0,3.02,3.27,2.47,2.06,1.79,3,0,0.317841781541573,0.293541951148487,0.38861626730994,1.24706729577321,1.45939075307831,1,7,2,3,-0.2123234573051,-3,0,0,0
"118","E0",12,54074,53092,"No",0.981839701150276,"20/11/2021","Liverpool","Arsenal",4,0,19,5,9,3,15,12,2,0,0,0,1.48,4.77,6.38,1.49,2.64,3,0,0.648404375450094,0.20118207037026,0.150413554179646,2.14639519672054,0.652422732909197,4,14,6,3,1.49397246381135,3,2,0,0
"119","E0",12,55017,52571,"No",0.955541014595489,"21/11/2021","Man City","Everton",3,0,17,4,7,1,5,7,1,1,0,0,1.18,7.56,15.95,1.49,2.61,3,0,0.812964608511918,0.12689130132858,0.0601440901595024,2.56578512686433,0.307323571807087,3,13,6,3,2.25846155505725,-2,0,0,0
"120","E0",12,62062,58989,"No",0.950484998872096,"21/11/2021","Tottenham","Leeds",2,1,13,18,4,7,11,12,1,4,0,0,1.73,4.07,4.56,1.76,2.09,3,0,0.554186287478613,0.23556321310516,0.210250499416228,1.898122075541,0.866314711353844,1,-5,-3,3,1.03180736418715,-1,-3,0,0
"121","E0",12,60704,59886,"No",0.986524775962045,"27/11/2021","Arsenal","Newcastle",2,0,24,9,6,5,6,12,1,3,0,0,1.47,4.77,6.61,1.62,2.33,3,0,0.653352894735206,0.20134774743412,0.145299357830674,2.16140643163974,0.637245820926141,2,15,1,3,1.5241606107136,-6,-2,0,0
"122","E0",12,26047,25203,"No",0.967597036127001,"27/11/2021","Crystal Palace","Aston Villa",1,2,8,10,3,3,12,10,3,3,0,0,2.24,3.37,3.36,2.02,1.83,0,3,0.428935086974968,0.285108188375053,0.285956724649979,1.57191344929996,1.14297836232499,-1,-2,0,-3,0.428935086974968,2,0,0,0
"123","E0",12,54074,53040,"No",0.980878055997337,"27/11/2021","Liverpool","Southampton",4,0,20,7,6,3,7,14,0,1,0,0,1.29,5.99,9.78,1.41,2.91,3,0,0.742246802364255,0.159849478305491,0.0979037193302545,2.38658988539826,0.453560636296254,4,13,3,3,1.933029249102,-7,-1,0,0
"124","E0",12,27244,26911,"No",0.987777125238585,"27/11/2021","Norwich","Wolves",0,0,14,5,4,2,11,10,2,2,0,0,3.54,3.35,2.17,2.3,1.64,1,1,0.271145790983316,0.286524208979385,0.442330000037299,1.09996158192933,1.61351420909128,0,9,2,0,-0.513552627161949,1,0,0,0
"125","E0",12,31800,31166,"No",0.980062893081761,"27/11/2021","Brighton","Leeds",0,0,20,11,4,4,12,14,1,3,0,0,2.11,3.41,3.67,1.93,1.91,1,1,0.455850802265649,0.282066038938569,0.262083158795782,1.64961844573552,1.06831551532591,0,9,0,0,0.581302930409602,-2,-2,0,0
"126","E0",12,17250,16957,"No",0.983014492753623,"28/11/2021","Brentford","Everton",1,0,6,14,4,5,8,11,4,3,0,0,2.25,3.27,3.4,2.17,1.71,3,0,0.425561233277832,0.292817362347132,0.281621404375036,1.56950106218063,1.13768157547224,1,-8,-1,3,0.431819486708388,-3,1,0,0
"127","E0",12,32273,32020,"No",0.992160629628482,"28/11/2021","Leicester","Watford",4,2,18,16,8,5,5,19,0,0,0,0,1.63,4.15,5.26,1.66,2.24,3,0,0.587317346161814,0.23068127090211,0.182001382936076,1.99263330938755,0.776685419710337,2,2,3,3,1.21594788967722,-14,0,0,0
"128","E0",12,55017,52571,"No",0.955541014595489,"28/11/2021","Man City","West Ham",2,1,19,5,9,3,7,6,2,0,0,0,1.3,5.82,10.01,1.5,2.59,3,0,0.738968405777983,0.165061671393708,0.0959699228283095,2.38196688872766,0.452971439878636,1,14,6,3,1.92899544884902,1,2,0,0
"129","E0",12,40853,40041,"No",0.980123858712946,"28/11/2021","Chelsea","Man United",1,1,24,3,6,2,13,14,2,5,0,0,1.61,4.12,5.67,1.81,2.03,1,1,0.597112132977867,0.233337508275331,0.169550358746802,2.02467390720893,0.741988584515737,0,21,4,0,1.2826853226932,-1,-3,0,0
"130","E0",12,52338,50757,"No",0.969792502579388,"30/11/2021","Newcastle","Norwich",1,1,9,16,1,6,8,11,0,0,0,1,1.99,3.63,3.82,1.83,2.01,1,1,0.483289825422329,0.264944008978081,0.25176616559959,1.71481348524507,1.02024250577685,0,-7,-5,0,0.694570979468216,-3,0,-1,0
"131","E0",12,37890,35558,"No",0.938453417788335,"30/11/2021","Leeds","Crystal Palace",1,0,15,9,3,1,15,15,5,3,0,0,2.42,3.33,3.06,1.92,1.92,3,0,0.397207409486388,0.288661240527645,0.314131349985967,1.48028346898681,1.23105529048555,1,6,2,3,0.249228178501263,0,2,0,0
"132","E0",12,32384,26951,"No",0.832231966403162,"01/12/2021","Southampton","Leicester",2,2,15,15,7,6,14,11,1,3,0,0,2.43,3.47,2.91,1.78,2.07,1,1,0.394424458324056,0.276210787817711,0.329364753858233,1.45948416278988,1.26430504939241,0,0,1,0,0.195179113397471,3,-2,0,0
"133","E0",12,21577,20388,"No",0.944895027112203,"01/12/2021","Watford","Chelsea",1,2,13,8,6,4,18,16,4,3,0,0,10.3,5.43,1.31,1.71,2.17,0,3,0.0929414270277898,0.176297734509436,0.730760838462775,0.455122015592805,2.36858024989776,-1,5,2,-3,-1.91345823430495,2,1,0,0
"134","E0",12,60000,59626,"No",0.993766666666667,"01/12/2021","West Ham","Brighton",1,1,14,9,6,3,10,8,1,1,0,0,2.01,3.53,3.79,2.03,1.82,1,1,0.47624760162182,0.271177812821489,0.252574585556691,1.69992061768695,1.02890156949156,0,5,3,0,0.671019048195388,2,0,0,0
"135","E0",12,32050,30328,"No",0.946271450858034,"01/12/2021","Wolves","Burnley",0,0,16,6,2,1,5,7,2,3,0,0,1.95,3.41,4.23,2.22,1.67,1,1,0.491922529951607,0.281304672552972,0.226772797495422,1.75707226240779,0.961623065039236,0,10,1,0,0.795449197368556,-2,-1,0,0
"136","E0",12,42682,41400,"No",0.969963919216532,"01/12/2021","Aston Villa","Man City",1,2,9,17,3,7,8,12,0,0,0,0,8.6,5.2,1.36,1.63,2.3,0,3,0.111391129032258,0.184223790322581,0.704385080645161,0.518397177419355,2.29737903225806,-1,-8,-4,-3,-1.77898185483871,-4,0,0,0
"137","E0",12,39571,39641,"No",1.00176897222714,"01/12/2021","Everton","Liverpool",1,4,8,16,2,7,8,16,4,3,0,0,7.52,5.05,1.41,1.59,2.37,0,3,0.127837313306894,0.190363682389672,0.681799004303434,0.573875622310354,2.23576069529997,-3,-8,-5,-3,-1.66188507298962,-8,1,0,0
"138","E0",12,62062,54202,"No",0.873352453997615,"02/12/2021","Tottenham","Brentford",2,0,11,6,6,2,13,11,0,0,0,0,1.64,4.07,5.25,1.9,1.94,3,0,0.582978421545169,0.234910223915007,0.182111354539824,1.98384548855051,0.781244287534479,2,5,4,3,1.20260120101603,2,0,0,0
"139","E0",12,74879,73123,"No",0.976548832115814,"02/12/2021","Man United","Arsenal",3,2,14,17,10,8,9,10,1,0,0,0,2.02,3.66,3.66,1.8,2.05,3,0,0.475324675324675,0.262337662337662,0.262337662337662,1.68831168831169,1.04935064935065,1,-3,2,3,0.638961038961039,-1,1,0,0
"140","E0",12,60000,59942,"No",0.999033333333333,"04/12/2021","West Ham","Chelsea",3,2,11,19,5,7,10,10,1,3,0,0,4.7,3.6,1.82,2.06,1.8,3,0,0.204583775682258,0.267095484918504,0.528320739399238,0.880846811965278,1.85205770311622,1,-8,-2,3,-0.97121089115094,0,-2,0,0
"141","E0",12,52338,51948,"No",0.992548435171386,"04/12/2021","Newcastle","Burnley",1,0,19,10,4,1,11,9,1,1,0,0,2.33,3.35,3.19,1.94,1.9,3,0,0.412213063217704,0.286703414118582,0.301083522663715,1.52334260377169,1.18995398210973,1,9,3,3,0.333388621661967,2,0,0,0
"142","E0",12,32384,28706,"No",0.886425395256917,"04/12/2021","Southampton","Brighton",1,1,14,14,4,4,15,12,4,2,0,0,2.45,3.21,3.1,2.17,1.72,1,1,0.391609767615749,0.29889219023632,0.309498042147931,1.47372149308357,1.22738631668011,0,0,0,0,0.246335176403455,3,2,0,0
"143","E0",12,32050,30729,"No",0.958783151326053,"04/12/2021","Wolves","Liverpool",0,1,3,17,1,5,4,7,2,2,0,0,7.73,4.75,1.43,1.7,2.21,0,3,0.124487069289402,0.202586325390964,0.672926605319634,0.576047533259169,2.22136614134987,-1,-14,-4,-3,-1.6453186080907,-3,0,0,0
"144","E0",12,21577,20673,"No",0.958103536172777,"04/12/2021","Watford","Man City",1,3,11,26,4,13,10,7,3,0,0,0,14.65,7.19,1.2,1.44,2.8,0,3,0.0655914673316026,0.133646035661749,0.800762497006648,0.330420437656557,2.53593352668169,-2,-15,-9,-3,-2.20551308902514,3,3,0,0
"145","E0",12,37890,35639,"No",0.940591185009237,"05/12/2021","Leeds","Brentford",2,2,13,9,6,3,11,9,5,3,0,0,1.94,3.62,3.99,1.92,1.92,1,1,0.49452874633652,0.26502369278808,0.240447560875401,1.74860993179764,0.986366375414281,0,4,3,0,0.762243556383358,2,2,0,0
"146","E0",12,74879,73172,"No",0.977203221196864,"05/12/2021","Man United","Crystal Palace",1,0,16,8,3,2,16,9,2,2,0,0,1.57,4.19,6.09,1.77,2.09,3,0,0.612556923616129,0.229526102643752,0.157916973740119,2.06719687349214,0.703277023864108,1,8,1,3,1.36391984962803,7,0,0,0
"147","E0",12,62062,57088,"No",0.919854339209178,"05/12/2021","Tottenham","Norwich",3,0,17,10,7,1,11,4,1,2,0,0,1.41,4.75,8.11,1.84,2,3,0,0.679947612836267,0.201837080862976,0.118215306300757,2.24167991937178,0.556482999765246,3,7,6,3,1.68519691960653,7,-1,0,0
"148","E0",12,42682,41572,"No",0.973993721006513,"05/12/2021","Aston Villa","Leicester",2,1,13,12,4,5,8,25,1,1,0,0,2.36,3.45,3.03,1.87,1.97,3,0,0.406019505715384,0.277740879271973,0.316239615012643,1.49579939641813,1.2264597243099,1,1,-1,3,0.269339672108225,-17,0,0,0
"149","E0",12,39571,38906,"No",0.983194763842208,"06/12/2021","Everton","Arsenal",2,1,11,10,5,3,8,12,2,2,0,0,3.38,3.52,2.16,2.04,1.81,3,0,0.283684556145902,0.272401647662826,0.443913796191272,1.12345531610053,1.60414303623664,1,1,2,3,-0.480687720136111,-4,0,0,0
"150","E0",12,17250,16861,"No",0.977449275362319,"10/12/2021","Brentford","Watford",2,1,14,6,5,2,12,18,4,0,0,0,2.29,3.32,3.34,1.99,1.85,3,0,0.420983895338684,0.290377445881201,0.288638658780116,1.55332913189725,1.15629342222155,1,8,3,3,0.397035709675705,-6,4,0,0
"151","E0",12,55017,52613,"No",0.956304414999,"11/12/2021","Man City","Wolves",1,0,24,2,10,1,12,5,3,2,0,1,1.16,8.11,20.35,1.55,2.49,3,0,0.833308508215768,0.119190859374882,0.0475006324093509,2.61911638402218,0.261692756602934,1,22,9,3,2.35742362741925,7,1,-1,0
"152","E0",12,60704,59653,"No",0.982686478650501,"11/12/2021","Arsenal","Southampton",3,0,15,11,5,6,5,9,2,0,0,0,1.67,3.99,5.32,1.79,2.06,3,0,0.577215189873418,0.241591320072333,0.18119349005425,1.97323688969259,0.785171790235081,3,4,-1,3,1.1880650994575,-4,2,0,0
"153","E0",12,40853,39959,"No",0.978116662179032,"11/12/2021","Chelsea","Leeds",3,2,16,12,6,5,9,15,2,5,0,0,1.28,5.95,11.46,1.59,2.4,3,0,0.753682362902031,0.162136710002454,0.0841809270955148,2.42318379870855,0.414679491288998,1,4,1,3,2.00850430741955,-6,-3,0,0
"154","E0",12,54074,53093,"No",0.981858194326294,"11/12/2021","Liverpool","Aston Villa",1,0,20,4,5,0,13,6,1,2,0,0,1.23,6.85,11.92,1.4,2.97,3,0,0.779575153882361,0.139982107923402,0.0804427381942369,2.47870756957049,0.381310322506113,1,16,5,3,2.09739724706437,7,-1,0,0
"155","E0",12,27244,27606,"No",1.01328732932022,"11/12/2021","Norwich","Man United",0,1,11,13,5,5,6,17,1,1,0,0,7.25,4.73,1.45,1.71,2.18,0,3,0.132753297782767,0.203480213303396,0.663766488913837,0.601740106651698,2.19477968004491,-1,-2,0,-3,-1.59303957339321,-11,0,0,0
"156","E0",12,21994,18065,"No",0.821360371010275,"12/12/2021","Burnley","West Ham",0,0,9,16,1,3,13,11,2,1,0,0,3.61,3.64,2.05,1.84,2,1,1,0.266472401072746,0.264276199965004,0.46925139896225,1.06369340318324,1.67203039685175,0,-7,-2,0,-0.608336993668513,2,1,0,0
"157","E0",12,32273,31959,"No",0.990270504756298,"12/12/2021","Leicester","Newcastle",4,0,8,12,5,3,9,16,2,3,0,0,1.75,4.01,4.56,1.6,2.37,3,0,0.549395939681099,0.239761320309707,0.210842740009194,1.887949139353,0.872289540337288,4,-4,2,3,1.01565959901572,-7,-1,0,0
"158","E0",12,26047,24066,"No",0.923945176027949,"12/12/2021","Crystal Palace","Everton",3,1,17,12,6,6,15,14,0,2,0,0,2.29,3.21,3.42,2.31,1.63,3,0,0.419641526094286,0.2993704345034,0.280988039402314,1.55829501278626,1.14233455271034,2,5,0,3,0.415960460075915,1,-2,0,0
"159","E0",12,27244,26836,"No",0.985024225517545,"14/12/2021","Norwich","Aston Villa",0,2,7,17,3,6,12,9,3,1,0,0,3.37,3.26,2.29,2.14,1.74,0,3,0.285277562297231,0.294903492313395,0.419818945389374,1.15073617920509,1.55436032848152,-2,-10,-3,-3,-0.403624149276431,3,2,0,0
"160","E0",12,55017,52401,"No",0.952451060581275,"14/12/2021","Man City","Leeds",7,0,31,6,15,3,5,9,1,1,0,0,1.15,8.7,18.17,1.36,3.21,3,0,0.83648755552851,0.110570194121585,0.0529422503499057,2.62003286070711,0.269396945171302,7,25,12,3,2.35063591553581,-4,0,0,0
"161","E0",12,31800,30362,"No",0.954779874213836,"15/12/2021","Brighton","Wolves",0,1,12,8,2,5,11,14,2,0,0,0,2.32,3.05,3.51,2.52,1.54,0,3,0.412945955015873,0.314109710044861,0.272944334939266,1.55294757509248,1.13294271486266,-1,4,-3,-3,0.420004860229819,-3,2,0,0
"162","E0",12,26047,22861,"No",0.877682650593159,"15/12/2021","Crystal Palace","Southampton",2,2,9,15,6,4,16,20,2,4,0,0,2.14,3.38,3.59,2.1,1.76,1,1,0.448584103512015,0.284014787430684,0.267401109057301,1.62976709796673,1.08621811460259,0,-6,2,0,0.54354898336414,-4,-2,0,0
"163","E0",12,60704,59777,"No",0.984729177648919,"15/12/2021","Arsenal","West Ham",2,0,21,7,8,1,8,9,2,0,0,1,2.2,3.58,3.26,1.83,2.02,3,0,0.436801053939548,0.268425228677935,0.294773717382517,1.57882839049658,1.15274638082549,2,14,7,3,0.426082009671093,-1,2,-1,0
